PLAYER_ID,PLAYER_NAME,SEASON,AGE,Original_Usage,Original_Archetype,Original_King_Prob,Simulated_Usage,Simulated_Archetype,Simulated_King_Prob,Delta,Is_Latent_Star,Has_Archetype_Upgrade
1629052,Oshae Brissett,2020-21,23.0,0.149,Victim (Fragile Role),0.0031758128,0.28,Victim (Fragile Role),0.099155545,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1628976,Wendell Carter Jr.,2020-21,22.0,0.188,Sniper (Resilient Role),0.0016295402,0.28,Victim (Fragile Role),0.057136957,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1628970,Miles Bridges,2020-21,23.0,0.17,Victim (Fragile Role),0.0015366848,0.28,Victim (Fragile Role),0.13341546,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1627751,Jakob Poeltl,2020-21,25.0,0.13,Sniper (Resilient Role),0.004221487,0.28,Victim (Fragile Role),0.1863479,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1628978,Donte DiVincenzo,2020-21,24.0,0.163,Victim (Fragile Role),0.0015619327,0.28,Victim (Fragile Role),0.06601051,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1629634,Brandon Clarke,2020-21,24.0,0.167,Sniper (Resilient Role),0.0012838902,0.28,Victim (Fragile Role),0.15656742,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1627740,Henry Ellenson,2020-21,24.0,0.167,Sniper (Resilient Role),0.004372924,0.28,Victim (Fragile Role),0.16764943,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629629,Cam Reddish,2020-21,21.0,0.183,Victim (Fragile Role),0.0032167076,0.28,Victim (Fragile Role),0.08885248,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1628989,Kevin Huerter,2020-21,22.0,0.167,Victim (Fragile Role),0.0019042082,0.28,Victim (Fragile Role),0.2810263,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1629631,De'Andre Hunter,2020-21,23.0,0.194,Victim (Fragile Role),0.005853581,0.28,Victim (Fragile Role),0.37187546,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1629011,Mitchell Robinson,2020-21,23.0,0.114,Sniper (Resilient Role),0.0078356005,0.28,Victim (Fragile Role),0.26303,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1628383,Justin Patton,2020-21,24.0,0.128,Sniper (Resilient Role),0.0021627836,0.28,Victim (Fragile Role),0.07806589,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630197,Aleksej Pokusevski,2020-21,19.0,0.197,Victim (Fragile Role),0.005035057,0.28,Victim (Fragile Role),0.081812635,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1630191,Isaiah Stewart,2020-21,20.0,0.15,Sniper (Resilient Role),0.0020672309,0.28,Victim (Fragile Role),0.17692912,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629013,Landry Shamet,2020-21,24.0,0.164,Victim (Fragile Role),0.0031403187,0.28,Victim (Fragile Role),0.10687322,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1630231,KJ Martin,2020-21,20.0,0.154,Victim (Fragile Role),0.0035242275,0.28,Victim (Fragile Role),0.11593796,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1628960,Grayson Allen,2020-21,25.0,0.164,Victim (Fragile Role),0.001970742,0.28,Victim (Fragile Role),0.21869272,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1627823,Juancho Hernangomez,2020-21,25.0,0.167,Sniper (Resilient Role),0.0048062536,0.28,Victim (Fragile Role),0.14102821,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630256,Jae'Sean Tate,2020-21,25.0,0.161,Sniper (Resilient Role),0.002094786,0.28,Victim (Fragile Role),0.16620415,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629057,Robert Williams III,2020-21,23.0,0.145,Victim (Fragile Role),0.003143423,0.28,Victim (Fragile Role),0.10711366,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1629650,Moses Brown,2020-21,21.0,0.157,Victim (Fragile Role),0.003539919,0.28,Victim (Fragile Role),0.11961685,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1628971,Bruce Brown,2020-21,24.0,0.157,Victim (Fragile Role),0.0014336526,0.28,Bulldozer (Fragile Star),0.39250624,Victim (Fragile Role)→Bulldozer (Fragile Star),True,True
1629022,Lonnie Walker IV,2020-21,22.0,0.199,Victim (Fragile Role),0.0015348421,0.28,Victim (Fragile Role),0.07676641,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1627826,Ivica Zubac,2020-21,24.0,0.147,Victim (Fragile Role),0.0045676874,0.28,Bulldozer (Fragile Star),0.3719497,Victim (Fragile Role)→Bulldozer (Fragile Star),True,True
1629004,Svi Mykhailiuk,2020-21,24.0,0.19,Sniper (Resilient Role),0.0015027479,0.28,Victim (Fragile Role),0.06980372,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1627788,Furkan Korkmaz,2020-21,23.0,0.195,Victim (Fragile Role),0.0029090785,0.28,Victim (Fragile Role),0.05128196,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1629622,Max Strus,2020-21,25.0,0.179,Sniper (Resilient Role),0.003967479,0.28,Victim (Fragile Role),0.22327448,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629731,Dean Wade,2020-21,24.0,0.128,Sniper (Resilient Role),0.0025489826,0.28,Victim (Fragile Role),0.1027407,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630166,Deni Avdija,2020-21,20.0,0.118,Sniper (Resilient Role),0.0020143043,0.28,Victim (Fragile Role),0.10004759,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1627884,Derrick Jones Jr.,2020-21,24.0,0.122,Sniper (Resilient Role),0.0022340962,0.28,Victim (Fragile Role),0.24514282,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629660,Ty Jerome,2020-21,23.0,0.181,Sniper (Resilient Role),0.002504147,0.28,Victim (Fragile Role),0.1698997,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630183,Jaden McDaniels,2020-21,20.0,0.118,Sniper (Resilient Role),0.003456669,0.28,Victim (Fragile Role),0.17343485,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630217,Desmond Bane,2020-21,23.0,0.155,Victim (Fragile Role),0.0031371857,0.28,Victim (Fragile Role),0.13953798,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1630171,Isaac Okoro,2020-21,20.0,0.142,Sniper (Resilient Role),0.0011042273,0.28,Victim (Fragile Role),0.04700608,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1628396,Tony Bradley,2020-21,23.0,0.154,Victim (Fragile Role),0.003232126,0.28,Victim (Fragile Role),0.12165782,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1629640,Keldon Johnson,2020-21,21.0,0.189,Victim (Fragile Role),0.0014544703,0.28,Victim (Fragile Role),0.07342226,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1630214,Xavier Tillman,2020-21,22.0,0.142,Sniper (Resilient Role),0.0022925155,0.28,Victim (Fragile Role),0.09024003,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629021,Moritz Wagner,2020-21,24.0,0.178,Sniper (Resilient Role),0.002666405,0.28,Victim (Fragile Role),0.07267864,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629637,Jaxson Hayes,2020-21,21.0,0.156,Victim (Fragile Role),0.0037058464,0.28,Victim (Fragile Role),0.15035309,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1628408,PJ Dozier,2020-21,24.0,0.166,Sniper (Resilient Role),0.0014015414,0.28,Victim (Fragile Role),0.109913245,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629001,De'Anthony Melton,2020-21,23.0,0.189,Victim (Fragile Role),0.0027112137,0.28,Victim (Fragile Role),0.21254252,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1630237,Anthony Lamb,2020-21,23.0,0.144,Sniper (Resilient Role),0.0030990108,0.28,Victim (Fragile Role),0.07999325,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629667,Jalen McDaniels,2020-21,23.0,0.169,Victim (Fragile Role),0.0058230716,0.28,Victim (Fragile Role),0.21058667,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1629048,Goga Bitadze,2020-21,21.0,0.169,Sniper (Resilient Role),0.0028176077,0.28,Victim (Fragile Role),0.078526,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1628391,D.J. Wilson,2020-21,25.0,0.195,Sniper (Resilient Role),0.0037213182,0.28,Victim (Fragile Role),0.07915136,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630169,Tyrese Haliburton,2020-21,21.0,0.175,Victim (Fragile Role),0.0019788763,0.28,Victim (Fragile Role),0.10000445,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1629643,Chuma Okeke,2020-21,22.0,0.142,Victim (Fragile Role),0.002718898,0.28,Victim (Fragile Role),0.05383038,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1628379,Luke Kennard,2020-21,25.0,0.166,Victim (Fragile Role),0.003900824,0.28,Victim (Fragile Role),0.16177136,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1630177,Theo Maledon,2020-21,20.0,0.188,Sniper (Resilient Role),0.0015634715,0.28,Victim (Fragile Role),0.06390006,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629635,Sekou Doumbouya,2020-21,20.0,0.176,Sniper (Resilient Role),0.0030221525,0.28,Victim (Fragile Role),0.08450683,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629655,Daniel Gafford,2020-21,22.0,0.161,Victim (Fragile Role),0.007028238,0.28,Victim (Fragile Role),0.23728533,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1629676,Isaiah Roby,2020-21,23.0,0.171,Sniper (Resilient Role),0.0012404968,0.28,Victim (Fragile Role),0.08539488,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629685,Dylan Windler,2020-21,24.0,0.14,Sniper (Resilient Role),0.004514223,0.28,Victim (Fragile Role),0.17044811,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630273,Freddie Gillespie,2020-21,24.0,0.12,Sniper (Resilient Role),0.0021211926,0.28,Victim (Fragile Role),0.0948413,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1628436,Luke Kornet,2020-21,25.0,0.135,Sniper (Resilient Role),0.0032228208,0.28,Victim (Fragile Role),0.07095894,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630172,Patrick Williams,2020-21,19.0,0.146,Victim (Fragile Role),0.0022902275,0.28,Victim (Fragile Role),0.1084782,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1629751,Dakota Mathias,2020-21,25.0,0.166,Sniper (Resilient Role),0.0024819847,0.28,Victim (Fragile Role),0.08041425,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629002,Chimezie Metu,2020-21,24.0,0.194,Victim (Fragile Role),0.003929362,0.28,Victim (Fragile Role),0.20452018,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1629651,Nic Claxton,2020-21,22.0,0.136,Victim (Fragile Role),0.0040001944,0.28,Victim (Fragile Role),0.10875342,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1630230,Naji Marshall,2020-21,23.0,0.16,Sniper (Resilient Role),0.0024283219,0.28,Victim (Fragile Role),0.10442471,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629606,Robert Franks,2020-21,24.0,0.148,Sniper (Resilient Role),0.002480598,0.28,Victim (Fragile Role),0.10086686,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629726,Garrison Mathews,2020-21,24.0,0.111,Sniper (Resilient Role),0.0029422878,0.28,Victim (Fragile Role),0.12674725,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630170,Devin Vassell,2020-21,20.0,0.138,Sniper (Resilient Role),0.0032292535,0.28,Victim (Fragile Role),0.10506259,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630202,Payton Pritchard,2020-21,23.0,0.162,Victim (Fragile Role),0.0034529408,0.28,Victim (Fragile Role),0.11319581,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1629649,Ignas Brazdeikis,2020-21,22.0,0.171,Sniper (Resilient Role),0.0022703211,0.28,Victim (Fragile Role),0.110110514,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1628392,Isaiah Hartenstein,2020-21,23.0,0.187,Sniper (Resilient Role),0.005556313,0.28,Victim (Fragile Role),0.17354423,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629006,Josh Okogie,2020-21,22.0,0.119,Sniper (Resilient Role),0.0015464918,0.28,Victim (Fragile Role),0.08385873,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1628997,Caleb Martin,2020-21,25.0,0.164,Sniper (Resilient Role),0.0035218038,0.28,Victim (Fragile Role),0.113964565,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629684,Grant Williams,2020-21,22.0,0.12,Sniper (Resilient Role),0.0028998523,0.28,Victim (Fragile Role),0.101514466,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629712,Didi Louzada,2020-21,21.0,0.114,Sniper (Resilient Role),0.0021741064,0.28,Victim (Fragile Role),0.08145742,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629234,Drew Eubanks,2020-21,24.0,0.166,Victim (Fragile Role),0.0032734887,0.28,Victim (Fragile Role),0.120120324,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1629680,Matisse Thybulle,2020-21,24.0,0.09,Sniper (Resilient Role),0.0011565207,0.28,Victim (Fragile Role),0.2575229,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629010,Jerome Robinson,2020-21,24.0,0.161,Sniper (Resilient Role),0.0026166162,0.28,Victim (Fragile Role),0.08328426,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630174,Aaron Nesmith,2020-21,21.0,0.133,Victim (Fragile Role),0.0059465254,0.28,Victim (Fragile Role),0.11856349,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1629743,Donta Hall,2020-21,23.0,0.135,Victim (Fragile Role),0.004976701,0.28,Victim (Fragile Role),0.108274706,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1629718,Charlie Brown Jr.,2020-21,24.0,0.14,Sniper (Resilient Role),0.0030533108,0.28,Victim (Fragile Role),0.08059997,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629216,Gabe Vincent,2020-21,25.0,0.184,Sniper (Resilient Role),0.0035695627,0.28,Victim (Fragile Role),0.080559835,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629020,Jarred Vanderbilt,2020-21,22.0,0.118,Sniper (Resilient Role),0.005774273,0.28,Victim (Fragile Role),0.13214022,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629610,DaQuan Jeffries,2020-21,23.0,0.114,Sniper (Resilient Role),0.003056174,0.28,Victim (Fragile Role),0.16717339,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1628972,Troy Brown Jr.,2020-21,21.0,0.141,Sniper (Resilient Role),0.0028683005,0.28,Victim (Fragile Role),0.06654388,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630198,Isaiah Joe,2020-21,21.0,0.163,Sniper (Resilient Role),0.0027859604,0.28,Victim (Fragile Role),0.077742495,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629014,Anfernee Simons,2020-21,22.0,0.18,Victim (Fragile Role),0.003569313,0.28,Victim (Fragile Role),0.1297068,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1630167,Obi Toppin,2020-21,23.0,0.157,Sniper (Resilient Role),0.0041325362,0.28,Victim (Fragile Role),0.20384346,Sniper (Resilient Role)→Victim (Fragile Role),False,False
203957,Danté Exum,2020-21,25.0,0.119,Sniper (Resilient Role),0.0024016697,0.28,Victim (Fragile Role),0.078440614,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1628973,Jalen Brunson,2020-21,24.0,0.196,Victim (Fragile Role),0.005436318,0.28,King (Resilient Star),0.06943025,Victim (Fragile Role)→King (Resilient Star),True,True
1629723,John Konchar,2020-21,25.0,0.124,Sniper (Resilient Role),0.0021179141,0.28,Victim (Fragile Role),0.11146202,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1628988,Aaron Holiday,2020-21,24.0,0.189,Sniper (Resilient Role),0.0026822248,0.28,Victim (Fragile Role),0.07811015,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1626172,Kevon Looney,2020-21,25.0,0.092,Sniper (Resilient Role),0.0042667156,0.28,Victim (Fragile Role),0.13076252,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1628407,Dwayne Bacon,2020-21,25.0,0.193,Sniper (Resilient Role),0.0029777735,0.28,Victim (Fragile Role),0.13378134,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630173,Precious Achiuwa,2020-21,21.0,0.184,Victim (Fragile Role),0.0027072004,0.28,Victim (Fragile Role),0.11921184,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1628410,Edmond Sumner,2020-21,25.0,0.176,Victim (Fragile Role),0.0040089395,0.28,Victim (Fragile Role),0.08670836,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1628995,Kevin Knox II,2020-21,21.0,0.152,Victim (Fragile Role),0.0035883237,0.28,Victim (Fragile Role),0.11297262,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1628975,Jevon Carter,2020-21,25.0,0.146,Sniper (Resilient Role),0.0025703306,0.28,Victim (Fragile Role),0.11193746,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630192,Zeke Nnaji,2020-21,20.0,0.126,Victim (Fragile Role),0.008178904,0.28,Victim (Fragile Role),0.12627968,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1629681,Killian Tillie,2020-21,23.0,0.148,Sniper (Resilient Role),0.0028644723,0.28,Victim (Fragile Role),0.07331131,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629117,Wenyen Gabriel,2020-21,24.0,0.135,Sniper (Resilient Role),0.0027484829,0.28,Victim (Fragile Role),0.1222019,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629633,Jarrett Culver,2020-21,22.0,0.179,Sniper (Resilient Role),0.0026001236,0.28,Victim (Fragile Role),0.07975348,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630165,Killian Hayes,2020-21,19.0,0.185,Victim (Fragile Role),0.004051285,0.28,Victim (Fragile Role),0.09213328,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1626169,Stanley Johnson,2020-21,25.0,0.13,Sniper (Resilient Role),0.0029211617,0.28,Victim (Fragile Role),0.06397698,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629103,Kelan Martin,2020-21,25.0,0.199,Sniper (Resilient Role),0.0052892803,0.28,Victim (Fragile Role),0.12494942,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629611,Terance Mann,2020-21,24.0,0.144,Victim (Fragile Role),0.008267592,0.28,Victim (Fragile Role),0.3626448,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1630184,Kira Lewis Jr.,2020-21,20.0,0.176,Sniper (Resilient Role),0.0022247166,0.28,Victim (Fragile Role),0.081019044,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1628990,Chandler Hutchison,2020-21,25.0,0.155,Sniper (Resilient Role),0.0026895187,0.28,Victim (Fragile Role),0.08079213,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630181,R.J. Hampton,2020-21,20.0,0.191,Victim (Fragile Role),0.0026743645,0.28,Victim (Fragile Role),0.105113246,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1628372,Dennis Smith Jr.,2020-21,23.0,0.191,Sniper (Resilient Role),0.003882052,0.28,Victim (Fragile Role),0.07885961,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629617,Reggie Perry,2020-21,21.0,0.19,Sniper (Resilient Role),0.0037294414,0.28,Victim (Fragile Role),0.07345111,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1626168,Trey Lyles,2020-21,25.0,0.128,Sniper (Resilient Role),0.0032938367,0.28,Victim (Fragile Role),0.2312167,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630168,Onyeka Okongwu,2020-21,20.0,0.141,Victim (Fragile Role),0.006049679,0.28,Victim (Fragile Role),0.40709797,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1630221,Josh Hall,2020-21,20.0,0.174,Sniper (Resilient Role),0.0026197494,0.28,Victim (Fragile Role),0.08518405,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1628998,Cody Martin,2020-21,25.0,0.123,Sniper (Resilient Role),0.0023159361,0.28,Victim (Fragile Role),0.076845996,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629662,Mfiondu Kabengele,2020-21,23.0,0.168,Sniper (Resilient Role),0.0034968858,0.28,Victim (Fragile Role),0.12158631,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630201,Malachi Flynn,2020-21,23.0,0.183,Sniper (Resilient Role),0.005760606,0.28,Victim (Fragile Role),0.090269305,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629663,Louis King,2020-21,22.0,0.191,Sniper (Resilient Role),0.0038454623,0.28,Victim (Fragile Role),0.101189576,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1626145,Tyus Jones,2020-21,25.0,0.165,Sniper (Resilient Role),0.003407789,0.28,Victim (Fragile Role),0.115851015,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629658,Jaylen Hoard,2020-21,22.0,0.156,Sniper (Resilient Role),0.0022710362,0.28,Victim (Fragile Role),0.099937834,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629076,Tyler Cook,2020-21,23.0,0.136,Victim (Fragile Role),0.0034044348,0.28,Victim (Fragile Role),0.09710041,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1629035,Carsen Edwards,2020-21,23.0,0.187,Sniper (Resilient Role),0.005239186,0.28,Victim (Fragile Role),0.16682915,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629677,Luka Samanic,2020-21,21.0,0.187,Sniper (Resilient Role),0.0034930557,0.28,Victim (Fragile Role),0.11824244,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629642,Nassir Little,2020-21,21.0,0.135,Sniper (Resilient Role),0.002709885,0.28,Victim (Fragile Role),0.13094126,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1628993,Alize Johnson,2020-21,25.0,0.175,Victim (Fragile Role),0.0037908284,0.28,Victim (Fragile Role),0.11652805,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1629648,Jordan Bone,2020-21,23.0,0.121,Sniper (Resilient Role),0.0029724364,0.28,Victim (Fragile Role),0.16217245,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630271,Brodric Thomas,2020-21,24.0,0.158,Sniper (Resilient Role),0.0025816634,0.28,Victim (Fragile Role),0.0809144,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629644,KZ Okpala,2020-21,22.0,0.115,Sniper (Resilient Role),0.0030483208,0.28,Victim (Fragile Role),0.17143928,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629603,Mamadi Diakite,2020-21,24.0,0.142,Sniper (Resilient Role),0.0044762585,0.28,Victim (Fragile Role),0.16743354,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629162,Jordan McLaughlin,2020-21,25.0,0.133,Sniper (Resilient Role),0.0021441588,0.28,Victim (Fragile Role),0.11515821,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629164,Brandon Goodwin,2020-21,25.0,0.19,Sniper (Resilient Role),0.003930387,0.28,Victim (Fragile Role),0.09492942,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1626143,Jahlil Okafor,2020-21,25.0,0.17,Victim (Fragile Role),0.0036269613,0.28,Victim (Fragile Role),0.116599105,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1629671,Miye Oni,2020-21,23.0,0.095,Sniper (Resilient Role),0.0026668233,0.28,Victim (Fragile Role),0.11685531,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629713,Justin James,2020-21,24.0,0.192,Sniper (Resilient Role),0.003173604,0.28,Victim (Fragile Role),0.10042362,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629962,Devin Cannady,2020-21,25.0,0.181,Victim (Fragile Role),0.005941109,0.28,Victim (Fragile Role),0.21032497,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1629641,Romeo Langford,2020-21,21.0,0.111,Sniper (Resilient Role),0.0031676425,0.28,Victim (Fragile Role),0.12128428,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629067,Isaac Bonga,2020-21,21.0,0.101,Sniper (Resilient Role),0.0022879823,0.28,Victim (Fragile Role),0.07793223,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630205,Lamar Stevens,2020-21,23.0,0.152,Sniper (Resilient Role),0.0031458028,0.28,Victim (Fragile Role),0.09149189,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630188,Jalen Smith,2020-21,21.0,0.161,Sniper (Resilient Role),0.0043085413,0.28,Victim (Fragile Role),0.17305918,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630253,Sean McDermott,2020-21,24.0,0.101,Sniper (Resilient Role),0.0030483645,0.28,Victim (Fragile Role),0.1703775,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629620,Justin Robinson,2020-21,23.0,0.111,Sniper (Resilient Role),0.0022352836,0.28,Victim (Fragile Role),0.08094325,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630186,Jahmi'us Ramsey,2020-21,20.0,0.183,Sniper (Resilient Role),0.0025908826,0.28,Victim (Fragile Role),0.0952988,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1628427,Vlatko Čančar,2020-21,24.0,0.132,Sniper (Resilient Role),0.0021890441,0.28,Victim (Fragile Role),0.073673636,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630241,Sam Merrill,2020-21,25.0,0.146,Victim (Fragile Role),0.0034518954,0.28,Victim (Fragile Role),0.15216252,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1629599,Amir Coffey,2020-21,24.0,0.145,Sniper (Resilient Role),0.003910944,0.28,Victim (Fragile Role),0.2085823,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629066,Rodions Kurucs,2020-21,23.0,0.145,Sniper (Resilient Role),0.002886317,0.28,Victim (Fragile Role),0.07377522,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630176,Vernon Carey Jr.,2020-21,20.0,0.178,Sniper (Resilient Role),0.0024210513,0.28,Victim (Fragile Role),0.12675753,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629657,Kyle Guy,2020-21,23.0,0.185,Sniper (Resilient Role),0.003648176,0.28,Victim (Fragile Role),0.08424498,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1629686,Deividas Sirvydis,2020-21,21.0,0.15,Sniper (Resilient Role),0.0045245267,0.28,Victim (Fragile Role),0.1687557,Sniper (Resilient Role)→Victim (Fragile Role),False,False
1630219,Skylar Mays,2020-21,23.0,0.186,Victim (Fragile Role),0.003053572,0.28,Victim (Fragile Role),0.15603727,Victim (Fragile Role)→Victim (Fragile Role) (No Change),False,False
1628385,Harry Giles III,2020-21,23.0,0.154,Sniper (Resilient Role),0.0027857493,0.28,Victim (Fragile Role),0.07305525,Sniper (Resilient Role)→Victim (Fragile Role),False,False
